state,district,taluka,village,structure_code,structure_name,structure_owner_department,structure_owner_department_sub_type,structure_type,village_population,Village population
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB8,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB7,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB6,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB5,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB4,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB3,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB2,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Bramha,WA/WSHM/Bramha/AGR/CNB1,BramhaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB14,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB13,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB12,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB11,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB10,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB9,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB8,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB7,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB6,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB5,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB4,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB3,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB2,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Deothana Bk.,WA/WSHM/Deothana Bk./AGR/GCB1,Deothana Bk.Dhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhanora Kh.,WA/WSHM/Dhanora Kh./AGR/CNB3,Dhanora Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dhanora Kh.,WA/WSHM/Dhanora Kh./AGR/CNB2,Dhanora Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dhanora Kh.,WA/WSHM/Dhanora Kh./AGR/CNB1,Dhanora Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dhilli,WA/WSHM/Dhilli/AGR/CNB2,DhilliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dhilli,WA/WSHM/Dhilli/AGR/CNB1,DhilliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/WRD/MIDM1,DhumkaMinor Dam,Water Resource Department,,Minor Dam,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB6,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB5,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB4,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB3,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB2,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dhumka,WA/WSHM/Dhumka/AGR/GCB1,DhumkaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Dudhkhed,WA/WSHM/Dudhkhed/AGR/CNB3,DudhkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dudhkhed,WA/WSHM/Dudhkhed/AGR/CNB2,DudhkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Dudhkhed,WA/WSHM/Dudhkhed/AGR/CNB1,DudhkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ganeshpur,WA/WSHM/Ganeshpur/AGR/CNB4,GaneshpurCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ganeshpur,WA/WSHM/Ganeshpur/AGR/CNB3,GaneshpurCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ganeshpur,WA/WSHM/Ganeshpur/AGR/CNB2,GaneshpurCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ganeshpur,WA/WSHM/Ganeshpur/AGR/CNB1,GaneshpurCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ghota,WA/WSHM/Ghota/AGR/CNB5,GhotaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ghota,WA/WSHM/Ghota/AGR/CNB4,GhotaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ghota,WA/WSHM/Ghota/AGR/CNB3,GhotaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ghota,WA/WSHM/Ghota/AGR/CNB2,GhotaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Ghota,WA/WSHM/Ghota/AGR/CNB1,GhotaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB13,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB12,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB11,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB10,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB9,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB8,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB7,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB6,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB5,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB4,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB3,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB2,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambharun Jahagir,WA/WSHM/Jambharun Jahagir/AGR/CNB1,Jambharun JahagirCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jambhrun Bhite,WA/WSHM/Jambhrun Bhite/AGR/CNB1,Jambhrun BhiteCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB6,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB5,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB4,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB3,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB2,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jawala,WA/WSHM/Jawala/AGR/CNB1,JawalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Jumda,WA/WSHM/Jumda/AGR/GCB4,JumdaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Jumda,WA/WSHM/Jumda/AGR/GCB3,JumdaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Jumda,WA/WSHM/Jumda/AGR/GCB2,JumdaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Jumda,WA/WSHM/Jumda/AGR/GCB1,JumdaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Kanadi,WA/WSHM/Kanadi/AGR/CNB3,KanadiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kanadi,WA/WSHM/Kanadi/AGR/CNB2,KanadiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kanadi,WA/WSHM/Kanadi/AGR/CNB1,KanadiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kapasi,WA/WSHM/Kapasi/AGR/CNB5,KapasiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kapasi,WA/WSHM/Kapasi/AGR/CNB4,KapasiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kapasi,WA/WSHM/Kapasi/AGR/CNB3,KapasiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kapasi,WA/WSHM/Kapasi/AGR/CNB2,KapasiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kapasi,WA/WSHM/Kapasi/AGR/CNB1,KapasiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Kekatumra,WA/WSHM/Kekatumra/AGR/CNB1,KekatumraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./WRD/MIDM1,Khandala Kh.Minor Dam,Water Resource Department,,Minor Dam,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB6,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB5,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB4,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB3,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB2,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Khandala Kh.,WA/WSHM/Khandala Kh./AGR/CNB1,Khandala Kh.CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB10,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB9,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB8,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB7,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB6,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB5,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB4,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB3,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB2,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Krishna,WA/WSHM/Krishna/AGR/CNB1,KrishnaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB6,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB5,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB4,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB3,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB2,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohaja Pr. Washim,WA/WSHM/Mohaja Pr. Washim/AGR/CNB1,Mohaja Pr. WashimCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohgawhan Dak,WA/WSHM/Mohgawhan Dak/AGR/CNB2,Mohgawhan DakCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Mohgawhan Dak,WA/WSHM/Mohgawhan Dak/AGR/CNB1,Mohgawhan DakCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Nimbalwadi,WA/WSHM/Nimbalwadi/AGR/CNB2,NimbalwadiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Nimbalwadi,WA/WSHM/Nimbalwadi/AGR/CNB1,NimbalwadiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pangarkhed,WA/WSHM/Pangarkhed/AGR/CNB4,PangarkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pangarkhed,WA/WSHM/Pangarkhed/AGR/CNB3,PangarkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pangarkhed,WA/WSHM/Pangarkhed/AGR/CNB2,PangarkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pangarkhed,WA/WSHM/Pangarkhed/AGR/CNB1,PangarkhedCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CCT4,Pardi AsaraCCT,Agriculture Department,,CCT,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CCT3,Pardi AsaraCCT,Agriculture Department,,CCT,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB14,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB13,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB12,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB11,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB10,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB9,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB8,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB7,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB6,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB5,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB4,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB3,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB2,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Asara,WA/WSHM/Pardi Asara/AGR/CNB1,Pardi AsaraCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Pardi Takmor,WA/WSHM/Pardi Takmor/AGR/STTK1,Pardi TakmorStorage Tank,Agriculture Department,,Storage Tank,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB7,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB6,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB5,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB4,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB3,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB2,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Saykheda,WA/WSHM/Saykheda/AGR/GCB1,SaykhedaDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB8,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB7,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB6,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB5,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB4,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB3,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB2,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shelgaon,WA/WSHM/Shelgaon/AGR/CNB1,ShelgaonCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB7,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB6,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB5,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB4,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB3,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB2,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Shirputi,WA/WSHM/Shirputi/AGR/CNB1,ShirputiCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB6,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB5,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB4,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB3,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB2,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonda,WA/WSHM/Sonda/AGR/CNB1,SondaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonkhas,WA/WSHM/Sonkhas/WRD/MIDM1,SonkhasMinor Dam,Water Resource Department,,Minor Dam,,
Maharashtra,Washim,Washim,Sonkhas,WA/WSHM/Sonkhas/AGR/CNB2,SonkhasCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sonkhas,WA/WSHM/Sonkhas/AGR/CNB1,SonkhasCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sukali,WA/WSHM/Sukali/AGR/CNB4,SukaliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sukali,WA/WSHM/Sukali/AGR/CNB3,SukaliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sukali,WA/WSHM/Sukali/AGR/CNB2,SukaliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Sukali,WA/WSHM/Sukali/AGR/CNB1,SukaliCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Tamsala,WA/WSHM/Tamsala/AGR/CNB4,TamsalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Tamsala,WA/WSHM/Tamsala/AGR/CNB3,TamsalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Tamsala,WA/WSHM/Tamsala/AGR/CNB2,TamsalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Tamsala,WA/WSHM/Tamsala/AGR/CNB1,TamsalaCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB6,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB5,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB4,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB3,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB2,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Toe,WA/WSHM/Toe/AGR/GCB1,ToeDhalicha Bandh,Agriculture Department,,Dhalicha Bandh,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/WRD/MIDM1,Umra KapseMinor Dam,Water Resource Department,,Minor Dam,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/AGR/CNB5,Umra KapseCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/AGR/CNB4,Umra KapseCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/AGR/CNB3,Umra KapseCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/AGR/CNB2,Umra KapseCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umra Kapse,WA/WSHM/Umra Kapse/AGR/CNB1,Umra KapseCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umramaid (Dagad Umra),WA/WSHM/Umramaid (Dagad Umra)/AGR/CNB4,Umramaid (Dagad Umra)CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umramaid (Dagad Umra),WA/WSHM/Umramaid (Dagad Umra)/AGR/CNB3,Umramaid (Dagad Umra)CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umramaid (Dagad Umra),WA/WSHM/Umramaid (Dagad Umra)/AGR/CNB2,Umramaid (Dagad Umra)CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umramaid (Dagad Umra),WA/WSHM/Umramaid (Dagad Umra)/AGR/CNB1,Umramaid (Dagad Umra)CNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umrashamsuddin,WA/WSHM/Umrashamsuddin/WRD/MIDM1,UmrashamsuddinMinor Dam,Water Resource Department,,Minor Dam,,
Maharashtra,Washim,Washim,Umrashamsuddin,WA/WSHM/Umrashamsuddin/AGR/CNB13,UmrashamsuddinCNB,Agriculture Department,,CNB,,
Maharashtra,Washim,Washim,Umrashamsuddin,WA/WSHM/Umrashamsuddin/AGR/CNB12,UmrashamsuddinCNB,Agriculture Department,,CNB,,
